State,Temperature_Above_Avg,High_Rainfall,High_Humidity,Insecticide_Use,Health_Facilities_Adequate,Vaccination_Rate_High,High_Population_Density,Mosquito_Net_Coverage_High,Malaria_Outbreak,Malaria_diagnosis
Lakshadweep,29.5,108.1,68,51.9,90.2,89.9,815,91.7,62.3,The person is affected with Malaria 😷
Lakshadweep,21.8,388.2,64,31.6,5.9,32.6,1665,22.4,33.9,The person is not affected with Malaria 😊
Lakshadweep,28.1,122.7,65,73.3,82.6,26.1,312,27.4,59.2,The person is not affected with Malaria 😊
Lakshadweep,27.6,93.4,92,51.2,91.7,81.6,163,0.2,57.9,The person is not affected with Malaria 😊
Lakshadweep,39.1,477.3,62,28.0,4.9,59.2,579,56.9,28.6,The person is affected with Malaria 😷
Lakshadweep,23.2,114.4,42,73.9,98.2,15.6,1599,54.0,41.7,The person is not affected with Malaria 😊
Lakshadweep,36.5,120.7,91,44.6,74.9,2.3,1532,52.5,27.8,The person is not affected with Malaria 😊
Lakshadweep,26.1,63.3,53,70.7,52.4,33.5,439,87.0,61.4,The person is not affected with Malaria 😊
Lakshadweep,24.3,488.5,60,90.8,89.6,3.6,865,26.7,23.2,The person is affected with Malaria 😷
Lakshadweep,22.2,247.6,97,92.0,72.0,24.5,1224,97.0,51.7,The person is not affected with Malaria 😊
Lakshadweep,22.8,165.6,71,97.2,31.5,28.3,848,40.4,56.6,The person is affected with Malaria 😷
Lakshadweep,20.7,227.8,61,62.2,60.5,70.6,755,56.3,96.9,The person is not affected with Malaria 😊
Lakshadweep,31.3,428.0,58,31.5,59.8,26.5,1938,56.7,68.4,The person is not affected with Malaria 😊
Lakshadweep,33.3,255.4,57,11.5,10.8,81.3,1198,66.4,85.6,The person is affected with Malaria 😷
Lakshadweep,26.2,402.2,74,63.6,31.1,44.1,267,48.4,85.7,The person is not affected with Malaria 😊
Lakshadweep,24.5,219.1,96,14.7,40.3,53.7,1476,42.1,2.4,The person is affected with Malaria 😷
Lakshadweep,27.0,448.2,62,38.6,76.9,14.9,1806,66.0,83.2,The person is affected with Malaria 😷
Lakshadweep,30.1,468.7,96,31.3,64.8,18.0,1324,77.9,81.2,The person is affected with Malaria 😷
Lakshadweep,32.7,89.7,100,53.9,39.1,97.8,1227,38.3,39.6,The person is affected with Malaria 😷
Lakshadweep,29.0,106.7,72,64.9,69.6,76.5,454,68.6,65.9,The person is not affected with Malaria 😊
Lakshadweep,26.9,392.7,78,84.9,28.7,70.7,207,86.0,89.6,The person is affected with Malaria 😷
Lakshadweep,36.2,370.5,98,1.8,80.7,71.0,1978,20.3,93.7,The person is not affected with Malaria 😊
Lakshadweep,28.2,80.4,95,24.4,61.3,85.0,1026,63.9,63.7,The person is affected with Malaria 😷
Lakshadweep,28.0,400.0,78,45.7,23.0,47.7,1902,8.6,76.0,The person is affected with Malaria 😷
Lakshadweep,36.4,381.1,80,67.5,12.5,45.1,1450,50.3,35.1,The person is affected with Malaria 😷
Lakshadweep,27.8,422.7,45,23.4,47.5,7.1,1810,49.5,58.9,The person is not affected with Malaria 😊
Lakshadweep,34.6,236.1,61,16.6,32.1,2.7,1903,77.2,19.0,The person is affected with Malaria 😷
Lakshadweep,29.8,273.9,81,19.7,66.9,5.7,1270,84.5,88.7,The person is affected with Malaria 😷
Lakshadweep,28.1,279.7,48,39.4,53.1,27.8,998,48.0,69.9,The person is not affected with Malaria 😊
Lakshadweep,35.5,70.6,56,52.3,8.0,83.7,256,22.9,73.5,The person is affected with Malaria 😷
Lakshadweep,21.6,95.6,47,76.3,76.9,95.9,1222,1.5,46.9,The person is affected with Malaria 😷
Lakshadweep,23.7,239.2,68,19.3,79.3,96.5,1049,85.9,92.0,The person is not affected with Malaria 😊
Lakshadweep,35.4,361.2,89,6.7,72.0,23.1,796,32.3,13.0,The person is not affected with Malaria 😊
Lakshadweep,30.9,155.2,62,4.9,34.4,73.6,139,31.9,46.2,The person is not affected with Malaria 😊
Lakshadweep,30.9,254.7,72,92.5,76.5,0.2,1724,55.0,37.5,The person is not affected with Malaria 😊
Lakshadweep,33.7,492.9,68,60.2,56.2,72.7,891,88.7,80.0,The person is not affected with Malaria 😊
Lakshadweep,39.3,396.6,95,62.3,15.2,98.3,281,24.2,75.9,The person is affected with Malaria 😷
Lakshadweep,30.7,237.0,91,60.8,54.6,96.6,1605,32.0,97.9,The person is not affected with Malaria 😊
Lakshadweep,21.4,422.5,75,68.8,74.8,11.4,391,93.0,86.1,The person is affected with Malaria 😷
Lakshadweep,20.1,105.1,92,40.1,81.2,52.1,454,77.7,44.9,The person is not affected with Malaria 😊
Lakshadweep,37.0,414.9,65,82.1,64.6,99.7,1751,40.2,75.1,The person is affected with Malaria 😷
Lakshadweep,39.6,382.7,79,46.0,7.2,63.1,1858,72.7,4.8,The person is affected with Malaria 😷
Lakshadweep,21.3,341.4,56,4.9,5.8,13.0,1064,10.8,55.0,The person is not affected with Malaria 😊
Lakshadweep,27.2,252.9,67,72.1,27.5,59.7,935,94.2,62.8,The person is not affected with Malaria 😊
Lakshadweep,37.9,107.8,60,31.8,61.5,60.0,1678,30.2,9.3,The person is affected with Malaria 😷
Lakshadweep,35.2,246.7,74,63.6,16.0,57.0,438,13.5,41.7,The person is affected with Malaria 😷
Lakshadweep,32.0,215.7,72,74.2,93.4,72.0,468,22.3,70.1,The person is affected with Malaria 😷
Lakshadweep,26.6,129.3,92,67.3,18.2,34.7,385,76.4,43.4,The person is not affected with Malaria 😊
Lakshadweep,29.1,423.0,92,3.9,68.9,8.1,1391,43.6,86.5,The person is affected with Malaria 😷
Lakshadweep,34.6,340.7,57,3.7,87.1,38.9,496,72.1,27.5,The person is affected with Malaria 😷
Lakshadweep,23.5,345.2,88,43.6,49.4,85.1,834,20.7,66.1,The person is not affected with Malaria 😊
Lakshadweep,30.2,454.6,87,20.8,53.2,15.0,919,37.6,71.3,The person is not affected with Malaria 😊
Lakshadweep,25.3,286.2,86,25.0,18.9,68.8,1777,30.4,68.1,The person is affected with Malaria 😷
Delhi,32.0,463.9,82,10.5,50.1,68.7,1724,93.8,5.2,The person is affected with Malaria 😷
Delhi,34.4,189.0,68,59.4,49.8,21.7,1450,48.2,53.1,The person is affected with Malaria 😷
Delhi,20.5,56.4,53,82.7,82.5,20.2,1207,27.0,24.5,The person is not affected with Malaria 😊
Delhi,30.7,68.1,72,76.0,37.4,93.0,677,99.0,43.2,The person is not affected with Malaria 😊
Delhi,35.4,77.0,60,96.8,89.4,45.7,841,90.2,25.4,The person is not affected with Malaria 😊
Delhi,37.8,352.3,66,25.5,66.3,17.2,197,97.4,84.9,The person is affected with Malaria 😷
Delhi,32.3,408.5,66,4.4,74.9,45.9,1068,81.0,89.1,The person is affected with Malaria 😷
Delhi,27.5,172.1,91,69.2,88.6,96.9,944,26.7,14.6,The person is affected with Malaria 😷
Delhi,20.8,314.7,98,15.2,3.6,39.1,1465,43.1,23.7,The person is not affected with Malaria 😊
Delhi,38.0,271.3,70,48.3,79.7,86.3,1484,59.3,30.4,The person is not affected with Malaria 😊
Delhi,21.3,357.2,43,74.2,10.5,19.9,783,83.1,25.0,The person is affected with Malaria 😷
Delhi,32.1,348.5,98,47.8,82.1,87.5,1314,60.9,2.5,The person is not affected with Malaria 😊
Delhi,20.6,193.5,56,54.8,11.8,2.8,647,74.2,71.3,The person is not affected with Malaria 😊
Delhi,24.9,303.3,63,49.8,62.2,7.5,1355,99.4,26.7,The person is affected with Malaria 😷
Delhi,32.1,135.6,99,40.7,48.5,60.6,1875,82.6,69.3,The person is affected with Malaria 😷
Delhi,20.5,66.9,82,88.8,58.1,89.9,1495,84.4,56.1,The person is not affected with Malaria 😊
Delhi,39.4,346.1,92,50.4,15.1,1.8,1324,31.8,35.3,The person is not affected with Malaria 😊
Delhi,22.9,199.3,65,42.8,98.3,1.2,811,64.4,16.2,The person is affected with Malaria 😷
Delhi,35.1,277.9,95,23.1,0.8,84.7,576,74.9,78.7,The person is affected with Malaria 😷
Delhi,34.5,93.8,48,53.7,51.5,25.3,944,99.7,58.0,The person is not affected with Malaria 😊
Delhi,20.7,170.0,45,97.8,69.0,16.6,445,6.6,87.8,The person is not affected with Malaria 😊
Delhi,30.9,374.0,59,93.1,94.4,27.9,853,40.4,96.4,The person is not affected with Malaria 😊
Delhi,24.1,385.2,72,26.0,24.1,72.9,1886,95.6,2.2,The person is not affected with Malaria 😊
Delhi,27.9,322.6,72,60.6,60.9,29.8,418,2.5,94.2,The person is not affected with Malaria 😊
Delhi,34.0,69.3,60,62.0,13.1,25.8,1967,53.2,14.1,The person is not affected with Malaria 😊
Delhi,22.9,129.9,70,34.4,38.2,68.5,1471,75.8,27.9,The person is not affected with Malaria 😊
Delhi,29.6,432.2,92,52.7,14.2,8.7,572,90.6,16.5,The person is not affected with Malaria 😊
Delhi,35.8,230.5,61,36.1,83.5,20.8,1057,97.9,49.2,The person is not affected with Malaria 😊
Delhi,29.2,385.0,51,70.4,95.4,18.0,1258,77.2,65.5,The person is affected with Malaria 😷
Delhi,30.9,331.0,83,5.2,60.4,34.0,303,0.4,58.9,The person is not affected with Malaria 😊
Delhi,29.4,387.6,76,75.1,67.0,99.7,1988,72.5,5.6,The person is not affected with Malaria 😊
Delhi,28.5,59.5,71,4.6,80.3,1.8,1642,14.1,83.5,The person is affected with Malaria 😷
Delhi,37.2,419.8,75,5.9,37.0,96.5,112,40.1,75.7,The person is not affected with Malaria 😊
Delhi,21.6,461.9,76,16.8,8.9,61.7,436,1.6,71.4,The person is not affected with Malaria 😊
Delhi,23.2,436.2,52,28.1,96.6,27.7,1929,47.0,49.8,The person is not affected with Malaria 😊
Delhi,26.5,131.1,46,10.7,71.1,21.5,387,80.4,49.3,The person is not affected with Malaria 😊
Delhi,26.1,447.9,68,8.1,75.4,21.3,1698,26.5,36.7,The person is not affected with Malaria 😊
Delhi,37.6,164.4,76,35.7,60.9,49.4,612,45.4,81.7,The person is not affected with Malaria 😊
Delhi,23.5,83.7,91,80.9,31.3,4.7,188,19.0,84.4,The person is affected with Malaria 😷
Delhi,24.2,222.4,52,3.3,7.2,24.7,1194,86.8,35.9,The person is affected with Malaria 😷
Delhi,22.9,474.5,91,53.2,97.9,29.1,1315,94.5,40.2,The person is not affected with Malaria 😊
Delhi,30.8,364.2,63,78.1,28.0,85.3,176,52.2,0.3,The person is affected with Malaria 😷
Delhi,20.2,346.5,82,28.2,88.5,64.5,234,98.4,53.8,The person is not affected with Malaria 😊
Delhi,27.0,272.5,59,6.6,3.4,87.1,1278,89.7,26.4,The person is not affected with Malaria 😊
Delhi,24.9,208.0,66,53.6,4.6,16.4,1167,18.4,67.0,The person is not affected with Malaria 😊
Delhi,28.3,346.1,74,38.8,52.5,15.9,926,83.0,70.3,The person is affected with Malaria 😷
Delhi,31.0,61.5,47,92.0,83.6,99.7,1146,94.7,55.3,The person is not affected with Malaria 😊
Delhi,22.4,414.6,83,40.5,1.6,44.6,1294,34.7,22.0,The person is affected with Malaria 😷
Delhi,38.4,251.9,66,26.7,56.2,21.4,1726,79.7,35.6,The person is affected with Malaria 😷
Delhi,23.4,351.4,98,37.8,83.6,28.9,1918,41.3,85.1,The person is affected with Malaria 😷
Delhi,35.2,129.4,51,67.2,57.6,35.6,549,55.4,31.4,The person is not affected with Malaria 😊
Delhi,29.5,330.1,44,20.6,56.9,40.6,157,99.3,78.8,The person is not affected with Malaria 😊
Delhi,20.4,330.5,78,24.2,43.4,20.7,1988,15.1,59.9,The person is affected with Malaria 😷
Delhi,36.5,362.1,45,78.5,89.8,47.3,443,86.6,61.1,The person is not affected with Malaria 😊
Delhi,39.9,182.4,73,17.3,88.2,51.7,1352,41.9,98.9,The person is not affected with Malaria 😊
Delhi,30.4,370.7,62,5.8,91.9,29.2,1993,98.6,69.3,The person is not affected with Malaria 😊
Delhi,24.8,120.6,45,92.2,35.1,44.3,888,24.3,51.0,The person is not affected with Malaria 😊
Delhi,25.0,145.3,52,95.7,31.9,38.0,150,16.5,24.1,The person is affected with Malaria 😷
Delhi,31.7,132.6,100,23.0,70.8,57.0,803,82.9,3.9,The person is affected with Malaria 😷
Delhi,35.1,175.6,93,49.3,23.2,42.3,497,68.9,63.0,The person is not affected with Malaria 😊
Delhi,39.1,253.7,97,7.7,89.4,93.1,726,45.4,60.5,The person is affected with Malaria 😷
Delhi,38.4,228.7,76,17.9,67.0,0.9,1033,63.2,82.3,The person is not affected with Malaria 😊
Delhi,34.3,472.9,77,15.5,9.4,75.8,861,14.1,36.1,The person is affected with Malaria 😷
Delhi,27.3,423.0,75,26.0,36.5,21.9,929,52.3,33.2,The person is affected with Malaria 😷
Delhi,36.1,232.3,80,99.6,77.3,96.9,1768,99.6,51.1,The person is not affected with Malaria 😊
Delhi,35.4,278.5,47,44.7,32.2,75.6,1675,81.6,9.7,The person is not affected with Malaria 😊
Delhi,28.6,249.9,75,92.9,14.6,77.9,496,37.6,29.8,The person is affected with Malaria 😷
Delhi,39.4,300.2,97,20.1,42.4,30.5,1193,4.7,69.8,The person is not affected with Malaria 😊
Delhi,25.1,346.7,54,94.5,87.2,70.7,115,80.4,61.5,The person is not affected with Malaria 😊
Delhi,30.1,470.5,92,75.5,54.4,32.3,1581,86.1,58.1,The person is not affected with Malaria 😊
Delhi,23.4,484.7,82,24.1,8.0,65.7,912,41.3,30.1,The person is not affected with Malaria 😊
Delhi,33.3,116.6,69,11.1,96.7,58.1,1579,29.7,69.4,The person is affected with Malaria 😷
Delhi,39.0,97.9,51,72.6,93.5,76.9,1047,94.3,19.0,The person is not affected with Malaria 😊
Delhi,35.9,61.2,99,46.0,88.1,13.4,144,56.8,54.0,The person is affected with Malaria 😷
Delhi,37.7,358.2,93,43.7,99.2,82.2,1871,39.7,45.2,The person is not affected with Malaria 😊
Delhi,24.4,415.4,57,93.8,29.8,99.9,1650,98.1,95.2,The person is affected with Malaria 😷
Delhi,33.7,369.6,82,19.8,74.7,45.2,340,92.6,44.6,The person is not affected with Malaria 😊
Delhi,35.6,487.9,85,67.5,98.5,73.7,1656,5.0,87.7,The person is affected with Malaria 😷
Delhi,34.0,337.1,92,26.4,32.0,75.9,734,30.5,47.6,The person is not affected with Malaria 😊
Delhi,34.4,321.2,79,36.0,90.9,73.6,1869,96.7,27.2,The person is not affected with Malaria 😊
Delhi,32.9,233.1,87,2.5,53.2,60.5,1523,19.0,85.9,The person is affected with Malaria 😷
Delhi,25.4,448.5,99,41.1,75.3,86.9,1201,83.3,48.3,The person is affected with Malaria 😷
Delhi,21.5,56.6,81,62.3,72.5,7.6,1436,1.8,78.4,The person is affected with Malaria 😷
Delhi,38.4,212.6,53,15.5,58.5,7.2,921,69.9,50.9,The person is not affected with Malaria 😊
Delhi,33.0,341.6,55,98.3,92.6,84.0,1460,45.5,76.6,The person is affected with Malaria 😷
Delhi,37.0,413.5,89,64.7,61.2,13.6,1012,43.5,13.0,The person is not affected with Malaria 😊
Delhi,33.1,317.0,70,59.2,42.8,34.0,718,88.0,71.9,The person is affected with Malaria 😷
Delhi,30.6,299.5,58,41.4,49.0,0.8,400,78.8,34.9,The person is not affected with Malaria 😊
Delhi,36.7,263.7,73,90.9,29.6,3.1,1056,86.1,95.0,The person is not affected with Malaria 😊
Delhi,27.3,445.5,77,13.1,17.3,25.0,1027,67.8,55.5,The person is affected with Malaria 😷
Delhi,39.1,151.4,86,22.8,63.6,10.0,837,5.7,70.8,The person is affected with Malaria 😷
Delhi,24.4,237.0,54,2.4,46.0,77.2,1737,87.7,41.0,The person is affected with Malaria 😷
Delhi,35.7,380.3,99,71.9,34.3,45.7,1878,33.3,93.6,The person is affected with Malaria 😷
Delhi,32.2,371.1,93,67.1,83.2,2.6,739,66.8,31.7,The person is affected with Malaria 😷
Delhi,28.2,433.7,95,57.3,46.0,5.8,1379,57.6,3.0,The person is affected with Malaria 😷
Delhi,21.1,313.7,57,42.5,38.4,36.6,985,72.6,20.2,The person is not affected with Malaria 😊
Delhi,22.0,420.9,96,18.2,9.5,72.9,1898,82.3,42.1,The person is affected with Malaria 😷
Delhi,21.8,196.6,54,78.9,29.5,69.3,126,48.8,19.9,The person is not affected with Malaria 😊
Puducherry,37.8,350.0,67,13.0,29.3,85.0,1258,33.8,73.9,The person is not affected with Malaria 😊
Puducherry,27.5,274.7,96,28.1,22.4,62.0,1078,84.8,7.8,The person is not affected with Malaria 😊
Puducherry,37.0,433.2,43,36.3,5.5,89.8,828,49.3,87.5,The person is not affected with Malaria 😊
Puducherry,21.7,361.6,85,0.6,66.2,91.6,1523,56.8,86.8,The person is affected with Malaria 😷
Puducherry,39.5,312.8,69,72.0,56.9,64.0,683,16.0,83.8,The person is affected with Malaria 😷
Puducherry,34.2,191.5,71,87.2,92.0,38.1,964,0.3,30.4,The person is not affected with Malaria 😊
Puducherry,28.3,83.8,92,40.7,63.1,61.0,265,60.0,92.9,The person is affected with Malaria 😷
Puducherry,20.1,283.8,68,45.4,36.9,27.9,245,58.1,6.0,The person is not affected with Malaria 😊
Puducherry,39.6,97.8,68,35.6,32.4,45.6,1700,78.5,73.8,The person is not affected with Malaria 😊
Puducherry,39.8,318.5,64,24.3,91.2,35.6,557,32.6,11.6,The person is not affected with Malaria 😊
Puducherry,24.3,150.1,54,1.5,94.7,69.4,1442,11.3,28.4,The person is affected with Malaria 😷
Puducherry,21.3,368.4,98,8.2,13.2,31.6,694,36.8,93.2,The person is affected with Malaria 😷
Puducherry,31.9,250.4,95,33.8,3.7,59.7,1416,79.4,23.9,The person is not affected with Malaria 😊
Puducherry,29.5,116.3,41,92.9,34.1,47.4,127,78.9,19.7,The person is affected with Malaria 😷
Puducherry,38.0,306.5,59,91.5,54.9,49.2,1180,48.9,52.3,The person is not affected with Malaria 😊
Puducherry,35.6,228.9,51,90.1,82.3,94.9,559,1.4,0.8,The person is affected with Malaria 😷
Puducherry,32.9,196.9,65,76.3,8.5,42.8,1209,75.6,28.8,The person is affected with Malaria 😷
Puducherry,33.0,461.0,90,37.2,66.0,63.0,875,62.4,54.5,The person is not affected with Malaria 😊
Puducherry,39.2,53.2,99,72.9,85.6,30.7,343,49.8,9.5,The person is affected with Malaria 😷
Puducherry,27.9,124.6,68,9.9,52.7,95.4,920,50.8,25.0,The person is not affected with Malaria 😊
Puducherry,35.8,394.9,40,94.8,55.1,68.2,418,9.4,9.3,The person is not affected with Malaria 😊
Puducherry,32.2,129.6,50,87.9,18.1,75.6,1438,62.9,46.9,The person is not affected with Malaria 😊
Puducherry,21.2,477.8,57,73.2,27.0,38.6,1867,29.8,19.9,The person is affected with Malaria 😷
Puducherry,30.9,152.2,55,20.0,49.7,51.0,1564,49.7,71.5,The person is affected with Malaria 😷
Puducherry,34.4,188.1,44,72.1,71.1,27.3,1029,18.0,98.5,The person is not affected with Malaria 😊
Puducherry,27.0,392.9,45,69.8,95.8,81.4,534,36.6,34.1,The person is not affected with Malaria 😊
Puducherry,22.8,251.9,98,74.6,23.0,98.3,1920,43.3,31.3,The person is affected with Malaria 😷
Puducherry,29.3,303.3,52,87.4,29.6,10.4,1869,44.4,65.7,The person is affected with Malaria 😷
Puducherry,39.4,396.7,80,76.8,4.0,42.7,1609,43.7,87.3,The person is affected with Malaria 😷
Puducherry,32.2,432.6,84,92.3,61.1,4.0,1703,97.0,2.0,The person is not affected with Malaria 😊
Puducherry,39.6,167.8,67,37.4,93.4,0.0,1903,62.6,68.7,The person is not affected with Malaria 😊
Puducherry,26.0,283.5,87,5.1,28.2,33.3,945,24.3,94.1,The person is affected with Malaria 😷
Puducherry,24.8,251.0,49,49.3,34.6,63.4,1793,3.2,32.1,The person is affected with Malaria 😷
Puducherry,21.0,476.7,59,89.5,22.9,28.0,515,1.5,83.6,The person is affected with Malaria 😷
Puducherry,39.6,104.9,74,92.2,97.9,26.0,485,44.3,52.3,The person is affected with Malaria 😷
Puducherry,32.5,126.2,67,97.5,46.7,34.8,872,43.4,14.1,The person is affected with Malaria 😷
Puducherry,25.7,397.5,83,79.2,5.9,45.4,1635,41.3,66.7,The person is not affected with Malaria 😊
Puducherry,28.8,365.3,99,87.5,7.8,79.6,472,84.1,38.0,The person is affected with Malaria 😷
Puducherry,20.7,303.7,62,46.0,22.6,28.3,1322,62.0,60.2,The person is affected with Malaria 😷
Puducherry,22.8,237.9,61,97.9,36.0,7.7,1153,19.9,13.7,The person is not affected with Malaria 😊
Puducherry,30.1,221.0,71,72.3,43.9,48.3,1858,97.6,31.9,The person is not affected with Malaria 😊
Puducherry,26.5,330.7,86,43.7,29.2,8.5,1429,43.0,88.8,The person is not affected with Malaria 😊
Puducherry,36.1,221.9,65,17.9,41.1,57.6,843,14.7,30.0,The person is not affected with Malaria 😊
Puducherry,28.1,492.7,67,35.8,28.7,67.0,305,25.1,96.4,The person is not affected with Malaria 😊
Puducherry,20.9,223.2,53,40.0,77.8,81.3,357,48.5,1.4,The person is not affected with Malaria 😊
Puducherry,25.6,175.9,81,27.1,85.4,86.2,1465,79.6,1.9,The person is affected with Malaria 😷
Puducherry,34.8,377.5,42,6.7,54.6,7.1,1906,61.6,12.1,The person is affected with Malaria 😷
Puducherry,37.4,302.1,84,79.5,65.6,26.5,1220,82.0,4.3,The person is affected with Malaria 😷
Puducherry,21.0,250.1,100,95.0,2.8,35.8,1218,86.1,97.2,The person is affected with Malaria 😷
Puducherry,22.9,53.9,95,15.4,6.4,5.5,582,67.2,55.1,The person is affected with Malaria 😷
Puducherry,24.9,196.9,74,82.2,42.8,79.9,1798,2.6,74.7,The person is not affected with Malaria 😊
Puducherry,32.5,241.4,75,89.2,45.1,56.1,1909,14.7,69.7,The person is not affected with Malaria 😊
Puducherry,35.5,175.2,88,68.1,82.5,5.6,1422,17.0,23.1,The person is affected with Malaria 😷
Puducherry,35.0,454.7,52,41.4,17.1,41.2,1483,11.5,76.9,The person is not affected with Malaria 😊
Puducherry,32.7,163.9,82,15.2,65.0,2.6,1380,93.6,11.9,The person is not affected with Malaria 😊
Puducherry,34.6,497.8,95,31.9,14.6,54.7,901,88.6,67.9,The person is not affected with Malaria 😊
Puducherry,33.5,227.9,59,68.3,98.0,90.9,533,3.2,77.4,The person is affected with Malaria 😷
